price;state;country;nombre_de_chambre;surface_living;surface_lot;condition;date
600000;Duvall;USA;4.0;2630.0;16475.0;4.0;09/06/2014
410000;Snoqualmie;USA;4.0;1960.0;11600.0;5.0;09/06/2014
328000;Duvall;USA;4.0;1440.0;3600.0;4.0;09/06/2014
625000;Bellevue;USA;3.0;2210.0;4000.0;3.0;09/06/2014
649950;Woodinville;USA;4.0;2350.0;18600.0;4.0;09/06/2014
235000;Burien;USA;4.0;1590.0;131551.0;4.0;09/06/2014
489000;Seattle;USA;5.0;1500.0;7112.0;5.0;09/06/2014
536000;Sammamish;USA;4.0;1900.0;7200.0;3.0;09/06/2014
400000;Renton;USA;4.0;2370.0;3672.0;5.0;09/06/2014
398000;Seattle;USA;3.0;1720.0;7885.0;3.0;09/06/2014
379000;Renton;USA;3.0;2020.0;8555.0;4.0;09/06/2014
345000;Seattle;USA;3.0;1340.0;13750.0;4.0;09/06/2014
365000;Seattle;USA;3.0;1800.0;12196.0;4.0;09/06/2014
315000;Seattle;USA;3.0;1480.0;8394.0;4.0;09/06/2014
571000;Seattle;USA;3.0;2750.0;18029.0;5.0;10/06/2014
1025000;Kirkland;USA;5.0;3760.0;9792.0;3.0;10/06/2014
695000;Sammamish;USA;4.0;2540.0;5001.0;3.0;10/06/2014
225000;Covington;USA;3.0;1760.0;6875.0;4.0;10/06/2014
740000;Redmond;USA;4.0;3000.0;5470.0;3.0;10/06/2014
315000;Kent;USA;3.0;1930.0;1348.0;3.0;10/06/2014
1230000;Mercer Island;USA;4.0;3040.0;36246.0;3.0;10/06/2014
420000;Seattle;USA;2.0;860.0;5040.0;3.0;10/06/2014
310000;Renton;USA;3.0;1420.0;1237.0;3.0;10/06/2014
700000;Seattle;USA;4.0;2080.0;3500.0;5.0;10/06/2014
269000;Maple Valley;USA;3.0;1560.0;9788.0;3.0;10/06/2014
369990;Renton;USA;4.0;1960.0;11600.0;5.0;10/06/2014
800000;Seattle;USA;3.0;1620.0;30736.0;4.0;10/06/2014
569000;Lake Forest Park;USA;4.0;3670.0;9958.0;3.0;10/06/2014
175000;Burien;USA;3.0;1930.0;1348.0;3.0;10/06/2014
440000;Seattle;USA;4.0;1290.0;3060.0;4.0;10/06/2014
435000;Fall City;USA;3.0;1970.0;11088.0;4.0;10/06/2014
345000;Shoreline;USA;4.0;1540.0;115434.0;4.0;10/06/2014
558000;Seattle;USA;3.0;2180.0;7741.0;3.0;10/06/2014
475000;Auburn;USA;3.0;1490.0;8102.0;4.0;10/06/2014
490000;Issaquah;USA;3.0;2220.0;4000.0;3.0;10/06/2014
335000;Renton;USA;4.0;2430.0;4748.0;3.0;10/06/2014
350000;Vashon;USA;2.0;1392.0;43710.0;4.0;10/06/2014
100000;Renton;USA;4.0;1120.0;5427.0;3.0;10/06/2014
417500;Seattle;USA;3.0;1390.0;1484.0;3.0;10/06/2014
253000;Tukwila;USA;4.0;2040.0;21781.0;3.0;10/06/2014
1240000;Seattle;USA;3.0;2830.0;3496.0;3.0;10/06/2014
490000;Covington;USA;6.0;3020.0;13783.0;3.0;10/06/2014
470000;Lake Forest Park;USA;4.0;2290.0;5350.0;4.0;10/06/2014
483300;Bellevue;USA;2.0;1210.0;7507.0;3.0;10/06/2014
659000;Sammamish;USA;4.0;2510.0;4543.0;3.0;10/06/2014
480000;Seattle;USA;3.0;2320.0;10960.0;3.0;10/06/2014
165000;Burien;USA;2.0;970.0;5750.0;4.0;10/06/2014
659500;Seattle;USA;3.0;1820.0;8008.0;3.0;10/06/2014
219900;Federal Way;USA;2.0;970.0;5750.0;4.0;10/06/2014
315000;Seattle;USA;3.0;1740.0;4200.0;4.0;10/06/2014
250000;Kent;USA;4.0;1590.0;131551.0;4.0;10/06/2014
268000;Seattle;USA;3.0;1380.0;4500.0;5.0;10/06/2014
380000;Shoreline;USA;3.0;1680.0;1570.0;3.0;10/06/2014
499000;Seattle;USA;3.0;1220.0;1330.0;3.0;10/06/2014
285000;Vashon;USA;3.0;1651.0;1779.0;3.0;10/06/2014
183000;Auburn;USA;2.0;1330.0;10838.0;3.0;10/06/2014
1070000;Seattle;USA;4.0;2940.0;48788.0;5.0;10/06/2014
429000;Seattle;USA;3.0;1410.0;8053.0;4.0;10/06/2014
403000;Seattle;USA;3.0;1100.0;8560.0;3.0;10/06/2014
375500;Lake Forest Park;USA;2.0;1530.0;3503.0;4.0;10/06/2014
1795000;Mercer Island;USA;4.0;5270.0;53428.0;3.0;10/06/2014
516200;Seattle;USA;4.0;2110.0;12653.0;4.0;10/06/2014
385000;Kirkland;USA;3.0;1720.0;7885.0;3.0;10/06/2014
515000;Kirkland;USA;3.0;1800.0;12196.0;4.0;10/06/2014
375000;Burien;USA;3.0;2210.0;4000.0;3.0;10/06/2014
650000;Kirkland;USA;3.0;2560.0;14680.0;3.0;10/06/2014
306888;Renton;USA;2.0;1010.0;9219.0;4.0;10/06/2014
870000;Seattle;USA;4.0;3340.0;8930.0;3.0;10/06/2014
310000;Shoreline;USA;3.0;1740.0;4200.0;4.0;10/06/2014
251750;Kent;USA;2.0;1320.0;8830.0;3.0;10/06/2014
366000;Bothell;USA;3.0;1520.0;9030.0;3.0;10/06/2014
429950;Seattle;USA;4.0;2010.0;7688.0;3.0;10/06/2014
710000;Bellevue;USA;4.0;2440.0;11005.0;3.0;10/06/2014
895000;Bellevue;USA;4.0;2550.0;10000.0;3.0;10/06/2014
149500;Des Moines;USA;2.0;1010.0;9219.0;4.0;10/06/2014
310000;Seattle;USA;3.0;1780.0;5720.0;5.0;10/06/2014
555000;Seattle;USA;3.0;2180.0;7741.0;3.0;10/06/2014
750000;Kirkland;USA;3.0;2750.0;18029.0;5.0;10/06/2014
745000;Sammamish;USA;3.0;3490.0;8343.0;4.0;10/06/2014
695000;Redmond;USA;4.0;2550.0;10000.0;3.0;10/06/2014
433000;Seattle;USA;3.0;1870.0;5449.0;3.0;10/06/2014
307000;Shoreline;USA;3.0;1150.0;887.0;3.0;10/06/2014
655275;Bellevue;USA;2.0;2050.0;11900.0;4.0;10/06/2014
392000;Maple Valley;USA;4.0;1940.0;6206.0;3.0;10/06/2014
1180000;Kirkland;USA;5.0;3630.0;6000.0;3.0;10/06/2014
359950;Shoreline;USA;3.0;1890.0;3330.0;4.0;10/06/2014
360000;Woodinville;USA;3.0;1630.0;7700.0;3.0;10/06/2014
566000;Seattle;USA;4.0;2440.0;11005.0;3.0;10/06/2014
700000;Seattle;USA;5.0;3100.0;10200.0;3.0;10/06/2014
415000;Renton;USA;4.0;2090.0;6630.0;3.0;10/06/2014
199500;Auburn;USA;2.0;920.0;1598.0;3.0;10/06/2014
749000;Seattle;USA;4.0;1580.0;5340.0;3.0;10/06/2014
680000;Seattle;USA;3.0;1760.0;6875.0;4.0;10/06/2014
400000;Bothell;USA;4.0;2530.0;8169.0;3.0;10/06/2014
608000;Bothell;USA;3.0;2490.0;3582.0;3.0;10/06/2014
589900;Issaquah;USA;5.0;3870.0;8225.0;3.0;10/06/2014
480000;Federal Way;USA;5.0;2732.0;9500.0;4.0;10/06/2014
1059500;Seattle;USA;3.0;3230.0;5000.0;5.0;10/06/2014
915000;Bellevue;USA;3.0;2930.0;19876.0;3.0;10/06/2014
695000;Snoqualmie;USA;4.0;3510.0;9400.0;3.0;10/06/2014
899900;Kirkland;USA;7.0;2580.0;5750.0;4.0;10/06/2014
499950;Seattle;USA;3.0;1060.0;7920.0;4.0;10/06/2014
533112;North Bend;USA;4.0;2790.0;17476.0;3.0;10/06/2014
303210;Auburn;USA;4.0;2009.0;5000.0;3.0;10/06/2014
525000;Renton;USA;3.0;2880.0;13500.0;5.0;10/06/2014
399950;Seattle;USA;2.0;710.0;7200.0;3.0;10/06/2014
850830;Seattle;USA;4.0;2070.0;39446.0;3.0;11/06/2014
371500;Shoreline;USA;3.0;1370.0;78408.0;5.0;11/06/2014
522000;Redmond;USA;5.0;1730.0;9230.0;3.0;11/06/2014
588000;Seattle;USA;3.0;1680.0;1570.0;3.0;11/06/2014
276900;North Bend;USA;2.0;1350.0;4614.0;3.0;11/06/2014
248000;SeaTac;USA;3.0;1510.0;7066.0;3.0;11/06/2014
280000;Federal Way;USA;3.0;1860.0;7440.0;5.0;11/06/2014
495000;Renton;USA;4.0;3440.0;6000.0;4.0;11/06/2014
665000;Seattle;USA;4.0;4250.0;8570.0;3.0;11/06/2014
290300;Renton;USA;2.0;860.0;5040.0;3.0;11/06/2014
527000;Seattle;USA;3.0;1640.0;2808.0;4.0;11/06/2014
487028;Seattle;USA;2.0;1295.0;1093.0;3.0;11/06/2014
325000;Snoqualmie;USA;3.0;1790.0;3078.0;3.0;11/06/2014
799000;Seattle;USA;3.0;2210.0;4000.0;3.0;11/06/2014
7062500;Bellevue;USA;5.0;10040.0;37325.0;3.0;11/06/2014
354000;Redmond;USA;2.0;940.0;5040.0;3.0;11/06/2014
262500;Seattle;USA;2.0;1160.0;1458.0;3.0;11/06/2014
560200;Sammamish;USA;2.0;1990.0;4000.0;5.0;11/06/2014
220000;Seattle;USA;2.0;1050.0;5000.0;5.0;11/06/2014
650000;Seattle;USA;3.0;1030.0;9834.0;3.0;11/06/2014
435000;Seattle;USA;3.0;1420.0;1237.0;3.0;11/06/2014
800000;Seattle;USA;4.0;2690.0;18653.0;3.0;11/06/2014
1010000;Redmond;USA;5.0;3760.0;9792.0;3.0;11/06/2014
200000;Renton;USA;2.0;700.0;3000.0;4.0;11/06/2014
295000;Seattle;USA;4.0;2100.0;4857.0;3.0;11/06/2014
580379;Sammamish;USA;4.0;2240.0;8504.0;3.0;11/06/2014
875000;Woodinville;USA;4.0;3470.0;32109.0;3.0;11/06/2014
515000;Shoreline;USA;5.0;3370.0;7947.0;3.0;11/06/2014
599000;Woodinville;USA;4.0;2790.0;17476.0;3.0;11/06/2014
285000;Kent;USA;3.0;1870.0;5449.0;3.0;11/06/2014
290000;Maple Valley;USA;3.0;1520.0;9030.0;3.0;11/06/2014
355000;Renton;USA;2.0;750.0;5120.0;4.0;11/06/2014
381000;Lake Forest Park;USA;3.0;1460.0;10311.0;4.0;11/06/2014
571000;Bothell;USA;4.0;2600.0;5390.0;4.0;11/06/2014
852600;Bellevue;USA;5.0;3320.0;11340.0;4.0;11/06/2014
1085000;Seattle;USA;3.0;2340.0;5957.0;3.0;11/06/2014
371000;Seattle;USA;2.0;890.0;8100.0;3.0;11/06/2014
514000;Seattle;USA;3.0;1720.0;7885.0;3.0;11/06/2014
386000;Seattle;USA;3.0;1270.0;1413.0;3.0;11/06/2014
464000;Renton;USA;3.0;2180.0;7741.0;3.0;11/06/2014
335000;Renton;USA;4.0;2030.0;9300.0;4.0;11/06/2014
740000;Seattle;USA;3.0;2490.0;3582.0;3.0;11/06/2014
465000;Seattle;USA;4.0;1470.0;8395.0;4.0;11/06/2014
700000;Seattle;USA;4.0;2500.0;5801.0;3.0;11/06/2014
785000;Auburn;USA;5.0;4500.0;9648.0;4.0;11/06/2014
350000;Seattle;USA;3.0;1460.0;10311.0;4.0;11/06/2014
148000;Seattle;USA;2.0;620.0;2475.0;5.0;11/06/2014
530000;Seattle;USA;3.0;1550.0;4980.0;3.0;11/06/2014
349000;Seattle;USA;3.0;1430.0;8960.0;4.0;11/06/2014
240000;North Bend;USA;4.0;1360.0;13372.0;3.0;11/06/2014
330000;Federal Way;USA;3.0;2210.0;4000.0;3.0;11/06/2014
735000;Seattle;USA;3.0;2460.0;41343.0;4.0;11/06/2014
545000;Sammamish;USA;3.0;2180.0;7741.0;3.0;11/06/2014
214950;Covington;USA;3.0;1570.0;7200.0;4.0;11/06/2014
657500;Auburn;USA;4.0;4140.0;7089.0;3.0;11/06/2014
476000;Seattle;USA;3.0;1140.0;10400.0;4.0;11/06/2014
2888000;Seattle;USA;5.0;8670.0;64033.0;3.0;11/06/2014
110000;Seattle;USA;2.0;800.0;6500.0;4.0;11/06/2014
292000;Auburn;USA;4.0;2414.0;7693.0;3.0;11/06/2014
317000;Seattle;USA;2.0;1160.0;1458.0;3.0;11/06/2014
455000;Auburn;USA;3.0;3170.0;12750.0;3.0;11/06/2014
1365000;Bellevue;USA;4.0;4210.0;10308.0;3.0;11/06/2014
460000;Seattle;USA;4.0;2060.0;7283.0;3.0;11/06/2014
405000;Seattle;USA;3.0;1640.0;2808.0;4.0;11/06/2014
333000;Seattle;USA;1.0;720.0;6000.0;3.0;11/06/2014
427000;Seattle;USA;3.0;1860.0;7440.0;5.0;11/06/2014
742000;Sammamish;USA;3.0;2810.0;18731.0;4.0;11/06/2014
465000;Shoreline;USA;4.0;2090.0;6630.0;3.0;11/06/2014
809950;Sammamish;USA;3.0;3280.0;10302.0;3.0;11/06/2014
619400;Seattle;USA;4.0;2090.0;6630.0;3.0;11/06/2014
762400;Mercer Island;USA;4.0;2430.0;4748.0;3.0;11/06/2014
535000;Issaquah;USA;5.0;2520.0;16100.0;4.0;11/06/2014
881000;Seattle;USA;4.0;2510.0;4543.0;3.0;11/06/2014
813000;Seattle;USA;5.0;3370.0;7947.0;3.0;11/06/2014
234000;Auburn;USA;3.0;1640.0;2808.0;4.0;11/06/2014
308900;Auburn;USA;3.0;2250.0;14274.0;4.0;11/06/2014
450000;North Bend;USA;3.0;2300.0;13418.0;3.0;11/06/2014
547500;Seattle;USA;3.0;1650.0;6400.0;4.0;11/06/2014
399950;Seattle;USA;2.0;710.0;7200.0;3.0;11/06/2014
516000;Snoqualmie;USA;4.0;2550.0;10000.0;3.0;11/06/2014
250000;Seattle;USA;2.0;982.0;846.0;3.0;11/06/2014
475000;Issaquah;USA;3.0;1630.0;7700.0;3.0;11/06/2014
415000;Renton;USA;4.0;2550.0;10000.0;3.0;11/06/2014
545000;Seattle;USA;2.0;1240.0;3000.0;3.0;11/06/2014
329950;Federal Way;USA;3.0;2456.0;7566.0;3.0;11/06/2014
1325000;Clyde Hill;USA;6.0;3200.0;9200.0;4.0;12/06/2014
784000;Redmond;USA;3.0;3950.0;111078.0;3.0;12/06/2014
610750;Sammamish;USA;3.0;2180.0;7741.0;3.0;12/06/2014
578000;Renton;USA;3.0;3140.0;5445.0;4.0;12/06/2014
1485000;Kirkland;USA;5.0;4030.0;13474.0;3.0;12/06/2014
501000;Renton;USA;3.0;1970.0;11088.0;4.0;12/06/2014
465250;Shoreline;USA;4.0;1940.0;6206.0;3.0;12/06/2014
2250000;Seattle;USA;5.0;4860.0;9453.0;5.0;12/06/2014
1095000;Seattle;USA;0.0;3064.0;4764.0;3.0;12/06/2014
315000;Seattle;USA;2.0;970.0;5750.0;4.0;12/06/2014
900000;Bellevue;USA;3.0;2460.0;41343.0;4.0;12/06/2014
789500;Redmond;USA;4.0;3010.0;7221.0;3.0;12/06/2014
678500;Seattle;USA;3.0;2460.0;41343.0;4.0;12/06/2014
342500;Enumclaw;USA;4.0;2080.0;3500.0;5.0;12/06/2014
860000;Sammamish;USA;4.0;3960.0;6654.0;3.0;12/06/2014
306000;Auburn;USA;3.0;2490.0;3582.0;3.0;12/06/2014
580000;Seattle;USA;4.0;2060.0;7283.0;3.0;12/06/2014
405000;Sammamish;USA;2.0;1330.0;10838.0;3.0;12/06/2014
510000;Kirkland;USA;3.0;1600.0;3573.0;3.0;12/06/2014
173000;Renton;USA;2.0;820.0;4320.0;3.0;12/06/2014
210000;Auburn;USA;3.0;1200.0;7280.0;4.0;12/06/2014
445000;Seattle;USA;2.0;1050.0;5000.0;5.0;12/06/2014
585000;Seattle;USA;5.0;1910.0;7200.0;4.0;12/06/2014
381000;Shoreline;USA;3.0;1800.0;12196.0;4.0;12/06/2014
890000;Kirkland;USA;4.0;2060.0;7283.0;3.0;12/06/2014
235000;Kent;USA;4.0;1840.0;1562.0;3.0;12/06/2014
480000;Seattle;USA;4.0;1250.0;7400.0;5.0;12/06/2014
575000;Seattle;USA;3.0;1510.0;7066.0;3.0;12/06/2014
350000;Seattle;USA;3.0;2300.0;13418.0;3.0;12/06/2014
259000;Des Moines;USA;3.0;1490.0;8102.0;4.0;12/06/2014
599000;Seattle;USA;3.0;2820.0;8159.0;3.0;12/06/2014
210000;Federal Way;USA;2.0;1130.0;746.0;3.0;12/06/2014
1184000;Seattle;USA;6.0;3200.0;9200.0;4.0;12/06/2014
545000;Seattle;USA;3.0;1510.0;7066.0;3.0;12/06/2014
299995;Auburn;USA;3.0;1970.0;11088.0;4.0;12/06/2014
440000;Seattle;USA;2.0;1210.0;7507.0;3.0;12/06/2014
699000;Redmond;USA;3.0;3280.0;10302.0;3.0;12/06/2014
795000;Kirkland;USA;4.0;2420.0;10200.0;4.0;12/06/2014
445000;Seattle;USA;3.0;2460.0;41343.0;4.0;12/06/2014
397990;Seattle;USA;3.0;1180.0;7793.0;4.0;12/06/2014
706000;Seattle;USA;4.0;1900.0;7200.0;3.0;12/06/2014
363000;Seattle;USA;3.0;1651.0;1779.0;3.0;12/06/2014
850000;Mercer Island;USA;2.0;2130.0;4920.0;4.0;12/06/2014
620000;Seattle;USA;3.0;1430.0;8960.0;4.0;12/06/2014
1228000;Sammamish;USA;4.0;5730.0;44947.0;3.0;12/06/2014
333000;Renton;USA;5.0;1910.0;7200.0;4.0;12/06/2014
743000;Mercer Island;USA;4.0;2110.0;12653.0;4.0;12/06/2014
448000;Seattle;USA;3.0;1630.0;7700.0;3.0;12/06/2014
485000;Auburn;USA;3.0;2470.0;7410.0;5.0;12/06/2014
489950;Auburn;USA;5.0;2640.0;6895.0;3.0;12/06/2014
498500;Renton;USA;4.0;2990.0;8913.0;4.0;12/06/2014
531000;Bothell;USA;3.0;2120.0;13090.0;3.0;12/06/2014
670000;Seattle;USA;2.0;2050.0;11900.0;4.0;12/06/2014
310000;Seattle;USA;3.0;1880.0;11249.0;3.0;12/06/2014
835000;Des Moines;USA;4.0;2790.0;17476.0;3.0;12/06/2014
1688000;Seattle;USA;4.0;3000.0;5470.0;3.0;12/06/2014
495000;Seattle;USA;3.0;2140.0;40098.0;5.0;12/06/2014
495000;Normandy Park;USA;3.0;1769.0;7324.0;3.0;12/06/2014
440000;Seattle;USA;3.0;1710.0;8767.0;4.0;12/06/2014
280000;Seattle;USA;1.0;420.0;6720.0;3.0;12/06/2014
1070000;Bellevue;USA;4.0;3270.0;35445.0;3.0;12/06/2014
1034500;Bellevue;USA;4.0;2370.0;3672.0;5.0;12/06/2014
248000;Maple Valley;USA;3.0;1770.0;17208.0;3.0;12/06/2014
294000;Auburn;USA;3.0;2210.0;4000.0;3.0;12/06/2014
561000;Issaquah;USA;3.0;1710.0;8767.0;4.0;12/06/2014
656500;Seattle;USA;3.0;2710.0;19000.0;4.0;12/06/2014
660000;Seattle;USA;3.0;2340.0;5957.0;3.0;12/06/2014
370000;Kirkland;USA;3.0;1220.0;1330.0;3.0;12/06/2014
349950;Redmond;USA;3.0;1060.0;7920.0;4.0;12/06/2014
223000;Renton;USA;2.0;910.0;9612.0;4.0;12/06/2014
560000;Seattle;USA;3.0;1880.0;11249.0;3.0;12/06/2014
594000;Seattle;USA;3.0;1870.0;5449.0;3.0;12/06/2014
600000;Seattle;USA;3.0;1480.0;8394.0;4.0;12/06/2014
315000;Kent;USA;3.0;1880.0;11249.0;3.0;12/06/2014
430000;Seattle;USA;3.0;1890.0;3330.0;4.0;12/06/2014
440000;Kirkland;USA;3.0;1560.0;9788.0;3.0;12/06/2014
312500;Seattle;USA;3.0;1070.0;8179.0;3.0;12/06/2014
1240000;Redmond;USA;4.0;4410.0;36200.0;3.0;12/06/2014
300000;Seattle;USA;4.0;1470.0;8395.0;4.0;12/06/2014
680000;Issaquah;USA;4.0;2570.0;5250.0;3.0;12/06/2014
336750;Issaquah;USA;3.0;1170.0;8182.0;3.0;12/06/2014
822500;Seattle;USA;3.0;2320.0;10960.0;3.0;13/06/2014
589000;Kirkland;USA;4.0;2440.0;11005.0;3.0;13/06/2014
863000;Sammamish;USA;4.0;4120.0;22370.0;3.0;13/06/2014
210000;Des Moines;USA;4.0;1440.0;3600.0;4.0;13/06/2014
206135;Kent;USA;3.0;1340.0;13750.0;4.0;13/06/2014
1125000;Seattle;USA;4.0;3010.0;7221.0;3.0;13/06/2014
285000;Seattle;USA;4.0;1840.0;1562.0;3.0;13/06/2014
230000;SeaTac;USA;2.0;930.0;7740.0;3.0;13/06/2014
845000;North Bend;USA;4.0;4070.0;115434.0;3.0;13/06/2014
350000;Lake Forest Park;USA;3.0;1820.0;8008.0;3.0;13/06/2014
304000;Shoreline;USA;3.0;1280.0;7524.0;4.0;13/06/2014
370000;Seattle;USA;2.0;900.0;9260.0;3.0;13/06/2014
810000;Bellevue;USA;3.0;1980.0;6250.0;5.0;13/06/2014
440000;Kirkland;USA;4.0;2010.0;7688.0;3.0;13/06/2014
1030000;Seattle;USA;3.0;2750.0;18029.0;5.0;13/06/2014
775000;Seattle;USA;3.0;3140.0;5445.0;4.0;13/06/2014
1335000;Seattle;USA;5.0;4200.0;5800.0;4.0;13/06/2014
235000;SeaTac;USA;4.0;1900.0;7200.0;3.0;13/06/2014
499950;Seattle;USA;4.0;1830.0;8734.0;4.0;13/06/2014
622500;Woodinville;USA;5.0;3320.0;11340.0;4.0;13/06/2014
300000;Kent;USA;4.0;2700.0;8810.0;3.0;13/06/2014
205000;Federal Way;USA;4.0;1290.0;3060.0;4.0;13/06/2014
435000;Kirkland;USA;5.0;1500.0;7112.0;5.0;13/06/2014
697000;Woodinville;USA;4.0;3650.0;38546.0;3.0;13/06/2014
153000;Seattle;USA;3.0;1270.0;1413.0;3.0;13/06/2014
454000;Kent;USA;4.0;2630.0;16475.0;4.0;13/06/2014
345000;Auburn;USA;3.0;1800.0;12196.0;4.0;13/06/2014
585000;Seattle;USA;3.0;1870.0;5449.0;3.0;13/06/2014
380000;Renton;USA;4.0;2540.0;5001.0;3.0;13/06/2014
250600;Auburn;USA;3.0;1930.0;1348.0;3.0;13/06/2014
890000;Mercer Island;USA;4.0;2770.0;10274.0;3.0;13/06/2014
370000;Renton;USA;3.0;2220.0;4000.0;3.0;13/06/2014
369500;Seattle;USA;3.0;1650.0;6400.0;4.0;13/06/2014
883000;Sammamish;USA;4.0;3670.0;9958.0;3.0;13/06/2014
950000;Redmond;USA;4.0;3770.0;4103.0;5.0;13/06/2014
615000;Sammamish;USA;4.0;2350.0;18600.0;4.0;13/06/2014
305000;Seattle;USA;2.0;1210.0;7507.0;3.0;13/06/2014
590000;Issaquah;USA;4.0;2010.0;7688.0;3.0;13/06/2014
485000;Issaquah;USA;4.0;1580.0;5340.0;3.0;13/06/2014
215000;Seattle;USA;2.0;710.0;7200.0;3.0;13/06/2014
430000;Sammamish;USA;5.0;1910.0;7200.0;4.0;13/06/2014
324900;Maple Valley;USA;3.0;1880.0;11249.0;3.0;13/06/2014
849900;Vashon;USA;3.0;2280.0;2289.0;3.0;13/06/2014
975000;Mercer Island;USA;5.0;3100.0;10200.0;3.0;13/06/2014
910000;Seattle;USA;4.0;2350.0;18600.0;4.0;13/06/2014
459950;Burien;USA;3.0;1850.0;5100.0;3.0;13/06/2014
325000;Kent;USA;4.0;2070.0;39446.0;3.0;13/06/2014
513000;Seattle;USA;3.0;2020.0;8555.0;4.0;13/06/2014
475000;Sammamish;USA;4.0;1580.0;5340.0;3.0;13/06/2014
419000;Renton;USA;4.0;2690.0;18653.0;3.0;13/06/2014
760000;Burien;USA;4.0;2420.0;10200.0;4.0;13/06/2014
1120000;Seattle;USA;4.0;2540.0;5001.0;3.0;13/06/2014
129000;Renton;USA;3.0;1150.0;887.0;3.0;13/06/2014
725000;Bellevue;USA;5.0;3210.0;12000.0;4.0;13/06/2014
580000;Redmond;USA;4.0;2040.0;21781.0;3.0;13/06/2014
385000;Seattle;USA;3.0;1920.0;8223.0;4.0;13/06/2014
265000;Auburn;USA;4.0;1900.0;7200.0;3.0;13/06/2014
1735000;Shoreline;USA;3.0;4310.0;32093.0;5.0;13/06/2014
330000;Seattle;USA;3.0;1070.0;8179.0;3.0;13/06/2014
665000;Woodinville;USA;4.0;2790.0;17476.0;3.0;13/06/2014
799000;Seattle;USA;3.0;2860.0;43821.0;4.0;13/06/2014
589000;Seattle;USA;3.0;2250.0;14274.0;4.0;13/06/2014
1695000;Seattle;USA;3.0;3170.0;12750.0;3.0;13/06/2014
538000;Seattle;USA;3.0;1460.0;10311.0;4.0;13/06/2014
530100;Seattle;USA;4.0;1540.0;115434.0;4.0;13/06/2014
718500;Seattle;USA;5.0;2910.0;53898.0;5.0;13/06/2014
299000;Renton;USA;3.0;1180.0;7793.0;4.0;13/06/2014
556000;Seattle;USA;3.0;1640.0;2808.0;4.0;13/06/2014
171000;Tukwila;USA;3.0;1520.0;9030.0;3.0;13/06/2014
540000;Maple Valley;USA;4.0;3610.0;8580.0;3.0;13/06/2014
250000;Covington;USA;3.0;1400.0;6956.0;4.0;13/06/2014
795000;Issaquah;USA;6.0;3200.0;9200.0;4.0;13/06/2014
575000;Seattle;USA;3.0;1384.0;1287.0;3.0;13/06/2014
379500;Issaquah;USA;3.0;1410.0;8053.0;4.0;13/06/2014
385000;Renton;USA;2.0;2050.0;11900.0;4.0;13/06/2014
415500;Kenmore;USA;3.0;1750.0;7020.0;3.0;13/06/2014
397500;Kirkland;USA;3.0;1510.0;7066.0;3.0;14/06/2014
530000;Seattle;USA;3.0;1930.0;1348.0;3.0;14/06/2014
883000;Woodinville;USA;4.0;2960.0;6031.0;3.0;14/06/2014
850000;Issaquah;USA;4.0;2920.0;33976.0;5.0;14/06/2014
496752;Seattle;USA;3.0;1980.0;6250.0;5.0;14/06/2014
330000;Seattle;USA;3.0;1430.0;8960.0;4.0;14/06/2014
735000;Issaquah;USA;5.0;2450.0;6994.0;3.0;14/06/2014
525000;Kenmore;USA;2.0;2360.0;11340.0;3.0;14/06/2014
269950;Tukwila;USA;3.0;1890.0;3330.0;4.0;15/06/2014
650000;Bellevue;USA;3.0;2140.0;40098.0;5.0;15/06/2014
520500;Seattle;USA;4.0;1900.0;7200.0;3.0;15/06/2014
652500;Issaquah;USA;4.0;2700.0;8810.0;3.0;15/06/2014
506000;Bellevue;USA;4.0;2430.0;4748.0;3.0;15/06/2014
416000;Bellevue;USA;3.0;1110.0;7231.0;4.0;15/06/2014
500000;Newcastle;USA;3.0;2280.0;2289.0;3.0;16/06/2014
460000;Seattle;USA;3.0;1550.0;4980.0;3.0;16/06/2014
371025;Bothell;USA;2.0;1530.0;3503.0;4.0;16/06/2014
576000;Kenmore;USA;4.0;2440.0;11005.0;3.0;16/06/2014
353500;Renton;USA;3.0;1760.0;6875.0;4.0;16/06/2014
1735000;Seattle;USA;4.0;3040.0;36246.0;3.0;16/06/2014
183000;Auburn;USA;3.0;1070.0;8179.0;3.0;16/06/2014
763101;Seattle;USA;2.0;1990.0;4000.0;5.0;16/06/2014
460000;Seattle;USA;3.0;1090.0;8160.0;3.0;16/06/2014
825000;Seattle;USA;3.0;1890.0;3330.0;4.0;16/06/2014
265000;Renton;USA;2.0;1000.0;4776.0;4.0;16/06/2014
295000;Burien;USA;3.0;1770.0;17208.0;3.0;16/06/2014
418000;Seattle;USA;2.0;2360.0;11340.0;3.0;16/06/2014
554000;Renton;USA;3.0;3380.0;108900.0;3.0;16/06/2014
534500;Issaquah;USA;4.0;1700.0;9000.0;5.0;16/06/2014
690000;Seattle;USA;3.0;1600.0;3573.0;3.0;16/06/2014
530000;Issaquah;USA;2.0;2050.0;11900.0;4.0;16/06/2014
357186;Issaquah;USA;2.0;1210.0;7507.0;3.0;16/06/2014
300000;Seattle;USA;4.0;1940.0;6206.0;3.0;16/06/2014
304000;Renton;USA;4.0;1810.0;7500.0;2.0;16/06/2014
385000;Seattle;USA;2.0;1690.0;4500.0;3.0;16/06/2014
415000;Seattle;USA;3.0;1800.0;12196.0;4.0;16/06/2014
